CaseTypeID,Name,Descr,RequestTypeID,IsEnabled,CalendarTypeID,ReportGroupingID,RegulatoryProcedureTypeID,DefaultPriorityCasePriorityTypeID,DefaultCaseRiskRatingRequired,DefaultCaseRiskRatingReferenceID,RegulatedItemInstantiationTypeID,RegulatoryInstrumentNumberPrefix,CaseTypeGroupVersionNumber,CaseTypeVersionNumber,CaseTypeVersionStatusID,DataSetID,CaseTypeModifiedBy,CaseTypeModifiedDate,ConcurrencyRowVersion,ManagementCommitteeReportTableTypeID,SpcTypeID,InterfaceBehaviourID,ReportGroupingLevelTwoID,ReportGroupingLevelThreeID
2744,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,3,3,1,80,06:42.6,0x000000000039227D,7,NULL,NULL,NULL,NULL
2745,National Variation Type II (30 Day),National Variation Type II (30 Day),13,1,2,11,4,3,1,5,2,VPA,68,4,3,1,80,16:29.6,0x000000000039227E,7,NULL,NULL,NULL,NULL
2746,National Variation Worksharing (90 Day),National Variation Worksharing (90 Day),13,1,2,11,4,3,1,5,2,,99,3,3,1,80,14:49.0,0x000000000039227F,7,NULL,NULL,NULL,NULL
2747,Transfer before Authorisation - SIT,Transfer before Authorisation - SIT,12,1,2,13,3,3,1,5,2,VPA,33,3,3,1,42,28:22.7,0x0000000000392280,7,NULL,NULL,NULL,NULL
2748,National Variation Type IB EXP,National Variation Type IB EXP,13,1,2,11,4,3,1,5,2,VPA,116,3,3,1,80,45:05.4,0x0000000000392281,7,NULL,NULL,NULL,NULL
2749,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,3,3,1,80,10:28.7,0x0000000000392282,7,NULL,NULL,NULL,NULL
2750,National Variation Type IA,National Variation Type IA,13,1,2,11,4,3,1,5,2,VPA,53,4,3,1,80,41:51.9,0x0000000000392283,7,NULL,NULL,NULL,NULL
2751,National Variation Type IA EXP,National Variation Type IA EXP,13,1,2,11,4,3,1,5,2,VPA,114,3,3,1,80,47:17.7,0x0000000000392284,7,NULL,NULL,NULL,NULL
2752,National Variation Type II (90 Day),National Variation Type II (90 Day),13,1,2,11,4,3,1,5,2,VPA,67,5,3,1,80,55:38.1,0x0000000000392285,7,NULL,NULL,NULL,NULL
2753,National Variation Type IB,National Variation Type IB,13,1,2,11,4,3,1,5,2,VPA,66,5,3,1,80,52:07.5,0x0000000000392286,7,NULL,NULL,NULL,NULL
2754,PSUR - National,PSUR - National,10,1,2,9,4,3,1,5,2,VPA,47,7,3,1,80,38:34.3,0x0000000006D3A843,7,NULL,NULL,NULL,NULL
2755,National Variation Type IA EXP,National Variation Type IA EXP,13,1,2,11,4,3,1,5,2,VPA,114,4,3,1,96,10:09.5,0x0000000000392288,7,NULL,NULL,NULL,NULL
2756,MR Variation Type IA EXP as CMS,MR Variation Type IA EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,112,5,3,1,96,18:51.2,0x0000000000392289,7,NULL,NULL,NULL,NULL
2757,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,4,3,1,96,27:08.9,0x000000000039228A,7,NULL,NULL,NULL,NULL
2758,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,6,3,1,96,34:47.7,0x000000000039228B,4,NULL,NULL,NULL,NULL
2759,MR Variation Type IA as CMS,MR Variation Type IA as CMS,13,1,2,11,3,3,1,5,2,VPA,46,11,3,1,96,46:57.2,0x00000000037EAB4F,7,NULL,NULL,NULL,NULL
2760,MR Variation Worksharing as CMS (30 day),MR Variation Worksharing as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,126,5,3,1,96,56:24.2,0x000000000039228D,7,NULL,NULL,NULL,NULL
2761,Withdrawal,Withdrawal,14,1,2,12,50,3,1,5,2,,37,6,3,1,80,31:34.8,0x000000000039228E,7,NULL,NULL,NULL,NULL
2762,Transfer,Transfer,12,1,2,13,50,3,1,5,2,,34,10,3,1,42,48:51.9,0x0000000004CE19EB,5,NULL,NULL,NULL,NULL
2763,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,82,7,3,1,80,55:10.0,0x0000000000392290,7,NULL,NULL,NULL,NULL
2764,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,4,3,1,80,28:46.6,0x0000000000392291,7,NULL,NULL,NULL,NULL
2765,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,82,8,3,1,80,38:34.1,0x0000000000392292,7,NULL,NULL,NULL,NULL
2766,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,5,3,1,80,41:00.2,0x0000000000392293,7,NULL,NULL,NULL,NULL
2767,New - Centralised as Co-rapp,New - Centralised as Co-rapp,6,1,2,5,1,3,1,5,1,,106,2,3,1,80,28:45.0,0x0000000000392294,7,NULL,NULL,NULL,NULL
2768,New - Centralised as MS,New - Centralised as MS,6,1,2,5,1,3,1,5,1,,104,2,3,1,96,35:38.2,0x0000000000392295,7,NULL,NULL,NULL,NULL
2769,Cent Variation Type II as Co-rapp (30 day),Cent Variation Type II as Co-rapp (30 day),13,1,2,11,1,3,1,5,2,,87,3,3,1,80,12:51.1,0x000000000564621A,7,NULL,NULL,NULL,NULL
2770,Cent Variation Type II as Co-rapp (60 day),Cent Variation Type II as Co-rapp (60 day),13,1,2,11,1,3,1,5,2,,88,3,3,1,80,19:11.3,0x000000000565AA3E,7,NULL,NULL,NULL,NULL
2771,Cent Variation Type II as Co-rapp (90 day),Cent Variation Type II as Co-rapp (90 day),13,1,2,11,1,3,1,5,2,,89,3,3,1,80,22:40.5,0x000000000582595B,7,NULL,NULL,NULL,NULL
2772,Cent Variation Type II as Rapp (60 day),Cent Variation Type II as Rapp (60 day),13,1,2,11,1,3,1,5,2,,91,3,3,1,80,59:53.1,0x0000000000392299,7,NULL,NULL,NULL,NULL
2773,Cent Variation Worksharing as Rapp,Cent Variation Worksharing as Rapp,13,1,2,11,1,3,1,5,2,,50,3,3,1,80,30:02.6,0x000000000039229A,7,NULL,NULL,NULL,NULL
2774,New - Centralised as Co-rapp,New - Centralised as Co-rapp,6,1,2,5,1,3,1,5,1,,106,3,3,1,80,35:27.2,0x000000000039229B,7,NULL,NULL,NULL,NULL
2775,National Variation Type II (60 day),National Variation Type II (60 day),13,1,2,11,4,3,1,5,2,VPA,54,4,3,1,42,47:08.8,0x000000000039229C,7,NULL,NULL,NULL,NULL
2776,Transfer before Authorisation,Transfer before Authorisation,12,1,2,13,3,3,1,5,2,VPA,33,4,3,1,42,48:07.5,0x0000000004A8FAEC,7,NULL,NULL,NULL,NULL
2777,Withdrawal,Withdrawal,14,1,2,12,50,3,1,5,2,NULL,37,7,3,1,42,49:54.9,0x000000000039229E,7,NULL,NULL,NULL,NULL
2778,Classification Enquiry,Classification Enquiry,1,1,2,2,4,3,1,5,1,NULL,127,6,3,1,42,50:59.7,0x000000000039229F,7,NULL,NULL,NULL,NULL
2779,BE Simple Variation - All Templates,BE Simple Variation - All Templates,13,1,1,11,4,NULL,1,NULL,2,VPA,156,1,3,1,49,36:27.9,0x00000000003922A0,7,NULL,NULL,NULL,NULL
2780,New Decentralised as CMS,New Decentralised as CMS,6,1,2,5,2,1,1,5,1,VPA,107,7,3,1,42,47:40.4,0x00000000003922A1,2,NULL,NULL,NULL,NULL
2781,PSUR - MR as CMS,PSUR - MR as CMS,10,1,2,9,3,3,1,5,2,VPA,108,5,3,1,69,29:31.7,0x00000000003922A2,7,NULL,NULL,NULL,NULL
2782,PSUR - as P-CMS,PSUR - as P-CMS,10,1,2,9,3,3,1,5,2,VPA,44,6,3,1,69,32:32.7,0x00000000003922A3,7,NULL,NULL,NULL,NULL
2783,Cent Variation Worksharing as Rapp,Cent Variation Worksharing as Rapp,13,1,2,11,1,3,1,5,2,,50,4,3,1,96,37:47.5,0x00000000003922A4,7,NULL,NULL,NULL,NULL
2784,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,4,3,1,96,49:48.5,0x00000000003922A5,7,NULL,NULL,NULL,NULL
2785,MR Variation Worksharing as CMS (60 day),MR Variation Worksharing as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,80,8,3,1,96,42:44.8,0x00000000003922A6,7,NULL,NULL,NULL,NULL
2786,MR Variation Worksharing as CMS (90 day),MR Variation Worksharing as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,81,5,3,1,96,49:41.0,0x00000000003922A7,7,NULL,NULL,NULL,NULL
2787,National Variation Worksharing (90 Day),National Variation Worksharing (90 Day),13,1,2,11,4,3,1,5,2,,99,4,3,1,96,55:53.4,0x00000000003922A8,7,NULL,NULL,NULL,NULL
2788,Clinical Trial,Clinical Trial,6,1,2,5,4,3,1,5,1,,70,9,3,1,96,11:15.6,0x00000000003922A9,8,NULL,NULL,NULL,NULL
2789,Clinical Trial Variation,Clinical Trial Variation,13,1,2,11,4,3,1,5,2,VPA,71,4,3,1,96,15:44.8,0x00000000003922AA,7,NULL,NULL,NULL,NULL
2790,National Renewal,National Renewal,8,1,2,10,4,3,1,5,2,,120,4,3,1,96,25:15.3,0x00000000003922AB,3,NULL,NULL,NULL,NULL
2791,New - Homeopathic,New - Homeopathic,6,1,2,5,4,3,1,5,1,HoVR,31,6,3,1,96,32:33.1,0x0000000004B894A1,6,NULL,NULL,NULL,NULL
2792,MR Repeat Use as CMS,MR Repeat Use as CMS,6,1,2,5,3,3,1,5,2,VPA,128,7,3,1,96,41:46.5,0x00000000003922AD,7,NULL,NULL,NULL,NULL
2793,MR Variation Type IB as CMS,MR Variation Type IB as CMS,13,1,2,11,3,3,1,5,2,VPA,29,11,3,1,96,53:11.6,0x00000000043F6CAF,7,NULL,NULL,NULL,NULL
2794,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,10,3,1,96,54:33.7,0x00000000003922AF,7,NULL,NULL,NULL,NULL
2795,MR Variation Type II as CMS (30 day),MR Variation Type II as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,148,5,3,1,96,58:56.6,0x0000000004BC701A,7,NULL,NULL,NULL,NULL
2796,MR Variation Type II as CMS (60 day),MR Variation Type II as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,96,6,3,1,96,40:36.5,0x00000000003922B1,7,NULL,NULL,NULL,NULL
2797,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,6,3,1,96,46:04.4,0x00000000003922B2,7,NULL,NULL,NULL,NULL
2798,MR Variation Worksharing as RMS (30 day),MR Variation Worksharing as RMS (30 day),13,1,2,11,3,3,1,5,2,VPA,101,7,3,1,96,50:41.4,0x00000000003922B3,7,NULL,NULL,NULL,NULL
2799,MR Variation Worksharing as RMS (60 day),MR Variation Worksharing as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,102,6,3,1,96,52:10.3,0x00000000003922B4,7,NULL,NULL,NULL,NULL
2800,MR Variation Worksharing as RMS (90 day),MR Variation Worksharing as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,103,5,3,1,96,55:37.1,0x00000000003922B5,7,NULL,NULL,NULL,NULL
2801,National Variation Type IA,National Variation Type IA,13,1,2,11,4,3,1,5,2,VPA,53,5,3,1,96,57:59.2,0x00000000003922B6,7,NULL,NULL,NULL,NULL
2802,National Variation Type IB,National Variation Type IB,13,1,2,11,4,3,1,5,2,VPA,66,6,3,1,96,01:02.3,0x00000000003922B7,7,NULL,NULL,NULL,NULL
2803,National Variation Type II (30 Day),National Variation Type II (30 Day),13,1,2,11,4,3,1,5,2,VPA,68,5,3,1,96,04:55.7,0x00000000003922B8,7,NULL,NULL,NULL,NULL
2804,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,4,3,1,96,14:14.3,0x00000000003922B9,7,NULL,NULL,NULL,NULL
2805,New - MR as CMS,New - MR as CMS,6,1,2,5,3,3,1,NULL,1,VPA,93,7,3,1,96,17:31.9,0x0000000004BC776B,2,NULL,NULL,NULL,NULL
2806,New - MR as RMS,New - MR as RMS,6,1,2,5,3,3,1,NULL,2,VPA,28,14,3,1,96,26:26.3,0x000000000354AB2C,7,NULL,NULL,NULL,NULL
2807,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,7,3,1,80,54:06.1,0x00000000003922BC,7,NULL,NULL,NULL,NULL
2808,BearingPoint CTS Case CloneTest,BearingPoint CTS Case CloneTest,13,1,1,11,4,NULL,1,NULL,2,VPA,157,1,3,1,42,13:35.9,0x00000000003922BD,7,NULL,NULL,NULL,NULL
2809,PSUR as P-CMS,PSUR as P-CMS,10,1,2,9,3,3,1,5,2,VPA,44,7,3,1,42,52:54.0,0x00000000003922BE,7,NULL,NULL,NULL,NULL
2810,New - Decentralised as CMS,New - Decentralised as CMS,6,1,2,5,2,1,1,5,1,VPA,107,8,3,1,42,54:08.4,0x0000000003C08EAF,2,NULL,NULL,NULL,NULL
2811,PSUR - MR as CMS,PSUR - MR as CMS,10,1,2,9,3,3,1,5,2,VPA,108,6,3,1,42,20:37.6,0x00000000003922C0,7,NULL,NULL,NULL,NULL
2812,Signal Detection,Signal Detection,10,1,2,4,3,3,1,5,2,,69,3,3,1,42,36:04.9,0x0000000006D6198D,7,NULL,NULL,NULL,NULL
2813,PSUR - MR as CMS,PSUR - MR as CMS,10,1,2,9,3,3,1,5,2,VPA,108,7,3,1,42,36:50.3,0x000000000382F586,7,NULL,NULL,NULL,NULL
2814,Scientific Advice,Scientific Advice,1,1,2,4,3,3,1,5,1,,36,5,3,1,42,43:36.6,0x00000000047128D4,7,NULL,NULL,NULL,NULL
2815,Suspected adverse event,Suspected adverse event,10,1,2,4,4,3,1,5,2,VPA,74,2,3,1,42,44:39.7,0x00000000003922C4,7,NULL,NULL,NULL,NULL
2816,PSUR as P-RMS,PSUR as P-RMS,10,1,2,9,3,3,1,5,2,VPA,110,4,3,1,42,45:52.3,0x00000000003922C5,7,NULL,NULL,NULL,NULL
2817,MR Variation Type IA EXP as CMS,MR Variation Type IA EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,112,6,3,1,42,47:07.4,0x00000000003922C6,7,NULL,NULL,NULL,NULL
2818,MR Variation Type IB EXP as CMS,MR Variation Type IB EXP as CMS,13,1,2,11,3,3,1,5,2,VPA,113,5,3,1,42,48:05.6,0x0000000003C08D2E,7,NULL,NULL,NULL,NULL
2819,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,1,,75,3,3,1,42,48:59.1,0x00000000003922C8,7,NULL,NULL,NULL,NULL
2820,MRL - Extension,MRL - Extension,6,1,2,5,3,3,1,5,2,VPA,76,2,3,1,42,50:09.6,0x0000000003F4CB1C,7,NULL,NULL,NULL,NULL
2821,MRL - Modification,MRL - Modification,6,1,2,5,3,3,1,5,2,VPA,77,2,3,1,42,51:07.7,0x0000000003F4CB7F,7,NULL,NULL,NULL,NULL
2822,Centralised Renewal as Co-Rapp,Centralised Renewal as Co-Rapp,8,1,2,10,1,3,1,5,2,,117,3,3,1,42,52:13.9,0x00000000003922CB,7,NULL,NULL,NULL,NULL
2823,National Variation Type IB EXP,National Variation Type IB EXP,13,1,2,11,4,3,1,5,2,VPA,116,4,3,1,42,53:12.1,0x00000000003922CC,7,NULL,NULL,NULL,NULL
2824,National Variation Type IA EXP,National Variation Type IA EXP,13,1,2,11,4,3,1,5,2,VPA,114,5,3,1,42,54:05.3,0x00000000003922CD,7,NULL,NULL,NULL,NULL
2825,ASMF,ASMF,6,1,2,14,3,NULL,1,NULL,1,DMF,95,5,3,1,96,36:33.6,0x00000000003922CE,7,NULL,NULL,NULL,NULL
2826,MR Renewal as RMS,MR Renewal as RMS,8,1,2,10,3,3,1,5,2,VPA,35,9,3,1,42,53:08.9,0x00000000003922CF,4,NULL,NULL,NULL,NULL
2827,MR Variation Type IA as RMS,MR Variation Type IA as RMS,13,1,2,11,3,3,1,5,2,VPA,48,8,3,1,42,04:36.0,0x00000000003922D0,7,NULL,NULL,NULL,NULL
2828,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,82,9,3,1,42,18:07.4,0x00000000003922D1,7,NULL,NULL,NULL,NULL
2829,Withdrawal,Withdrawal,14,1,2,12,50,3,1,5,2,,37,8,3,1,42,20:27.1,0x0000000006CCA51D,7,NULL,NULL,NULL,NULL
2830,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,2,11,3,1,96,54:18.0,0x00000000003922D3,7,NULL,NULL,NULL,NULL
2831,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,7,3,1,96,01:32.4,0x00000000003922D4,4,NULL,NULL,NULL,NULL
2832,ASMF,ASMF,6,1,2,14,3,NULL,1,NULL,1,DMF,95,6,3,1,69,54:14.2,0x00000000003922D5,7,NULL,NULL,NULL,NULL
2833,Cent Variation Worksharing as Rapp,Cent Variation Worksharing as Rapp,13,1,2,11,1,3,1,5,2,,50,5,3,1,69,01:20.7,0x000000000655FF6F,7,NULL,NULL,NULL,NULL
2834,Centralised Renewal as Co-Rapp,Centralised Renewal as Co-Rapp,8,1,2,10,1,3,1,5,2,,117,4,3,1,69,24:19.1,0x00000000003922D7,7,NULL,NULL,NULL,NULL
2835,Centralised Renewal as Co-Rapp,Centralised Renewal as Co-Rapp,8,1,2,10,1,3,1,5,2,,117,5,3,1,69,40:29.4,0x0000000006D61A0E,7,NULL,NULL,NULL,NULL
2836,Centralised Renewal as Rapp,Centralised Renewal as Rapp,8,1,2,10,1,3,1,5,2,,125,3,3,1,69,43:15.0,0x00000000003922D9,7,NULL,NULL,NULL,NULL
2837,Classification Enquiry,Classification Enquiry,1,1,2,2,4,3,1,5,1,,127,7,3,1,69,47:44.5,0x0000000004A45045,7,NULL,NULL,NULL,NULL
2838,Clinical Trial,Clinical Trial,6,1,2,5,4,3,1,5,1,,70,10,3,1,69,53:33.4,0x00000000048D80B0,8,NULL,NULL,NULL,NULL
2839,Clinical Trial Variation,Clinical Trial Variation,13,1,2,11,4,3,1,5,2,VPA,71,5,3,1,69,58:14.3,0x00000000048D80B2,7,NULL,NULL,NULL,NULL
2840,Follow-up measure,Follow-up measure,10,1,2,4,4,3,1,5,2,VPA,72,3,3,1,69,00:12.6,0x00000000003922DD,7,NULL,NULL,NULL,NULL
2841,Marketing Status Notification,Marketing Status Notification,10,1,2,4,4,3,1,5,2,VPA,43,6,3,1,69,03:05.0,0x0000000006D61A49,7,NULL,NULL,NULL,NULL
2842,MR Renewal as CMS,MR Renewal as CMS,8,1,2,10,3,3,1,5,2,VPA,115,8,3,1,69,05:46.9,0x0000000004B898B8,4,NULL,NULL,NULL,NULL
2843,MR Renewal as RMS,MR Renewal as RMS,8,1,2,10,3,3,1,5,2,VPA,35,10,3,1,69,14:12.5,0x00000000003922E0,4,NULL,NULL,NULL,NULL
2844,MR Repeat Use as RMS,MR Repeat Use as RMS,6,1,2,5,3,3,1,5,2,VPA,105,7,3,1,69,27:29.1,0x000000000354AB2E,7,NULL,NULL,NULL,NULL
2845,MR Variation Type IB as RMS,MR Variation Type IB as RMS,13,1,2,11,3,3,1,5,2,VPA,52,11,3,1,69,59:59.1,0x0000000003BB86E2,7,NULL,NULL,NULL,NULL
2846,MR Variation Type II as CMS (90 day),MR Variation Type II as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,100,8,3,1,69,13:20.0,0x0000000004BC701F,7,NULL,NULL,NULL,NULL
2847,MR Variation Type II as CMS (60 day),MR Variation Type II as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,96,7,3,1,69,16:29.4,0x00000000043F6F9A,7,NULL,NULL,NULL,NULL
2848,MR Variation Type II as RMS (30 day),MR Variation Type II as RMS (30 day),13,1,2,11,3,3,1,5,2,VPA,83,6,3,1,69,20:25.1,0x00000000003922E5,7,NULL,NULL,NULL,NULL
2849,MR Variation Worksharing as RMS (60 day),MR Variation Worksharing as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,102,7,3,1,69,23:57.9,0x00000000003922E6,7,NULL,NULL,NULL,NULL
2850,MR Variation Type II as RMS (60 day),MR Variation Type II as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,2,12,3,1,69,27:51.0,0x0000000004E0E473,7,NULL,NULL,NULL,NULL
2851,MR Variation Type II as RMS (30 day),MR Variation Type II as RMS (30 day),13,1,2,11,3,3,1,5,2,VPA,83,7,3,1,69,29:50.5,0x0000000004A30AE9,7,NULL,NULL,NULL,NULL
2852,MR Variation Type II as RMS (90 day),MR Variation Type II as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,82,10,3,1,69,34:52.3,0x0000000004A451DF,7,NULL,NULL,NULL,NULL
2853,MR Variation Worksharing as CMS (30 day),MR Variation Worksharing as CMS (30 day),13,1,2,11,3,3,1,5,2,VPA,126,6,3,1,69,49:10.3,0x0000000005DAAA86,7,NULL,NULL,NULL,NULL
2854,MR Variation Worksharing as CMS (60 day),MR Variation Worksharing as CMS (60 day),13,1,2,11,3,3,1,5,2,VPA,80,9,3,1,69,53:32.7,0x00000000003922EB,7,NULL,NULL,NULL,NULL
2855,MR Variation Worksharing as CMS (90 day),MR Variation Worksharing as CMS (90 day),13,1,2,11,3,3,1,5,2,VPA,81,6,3,1,69,56:57.4,0x0000000004BC7029,7,NULL,NULL,NULL,NULL
2856,MR Variation Worksharing as RMS (30 day),MR Variation Worksharing as RMS (30 day),13,1,2,11,3,3,1,5,2,VPA,101,8,3,1,69,03:00.6,0x0000000004BC6AA8,7,NULL,NULL,NULL,NULL
2857,MR Variation Worksharing as RMS (60 day),MR Variation Worksharing as RMS (60 day),13,1,2,11,3,3,1,5,2,VPA,102,8,3,1,69,04:10.8,0x00000000003922EE,7,NULL,NULL,NULL,NULL
2858,MR Variation Worksharing as RMS (90 day),MR Variation Worksharing as RMS (90 day),13,1,2,11,3,3,1,5,2,VPA,103,6,3,1,69,14:58.2,0x00000000003922EF,7,NULL,NULL,NULL,NULL
2859,National Renewal,National Renewal,8,1,2,10,4,3,1,5,2,,120,5,3,1,69,23:19.8,0x0000000004A4589A,3,NULL,NULL,NULL,NULL
2860,MR Renewal as RMS,MR Renewal as RMS,8,1,2,10,3,3,1,5,2,VPA,35,11,3,1,69,26:07.3,0x0000000000C6F3BE,4,NULL,NULL,NULL,NULL
2861,National Variation Type IA,National Variation Type IA,13,1,2,11,4,3,1,5,2,VPA,53,6,3,1,69,34:20.0,0x00000000037EAB8B,7,NULL,NULL,NULL,NULL
2862,MR Variation Type IA as RMS,MR Variation Type IA as RMS,13,1,2,11,3,3,1,5,2,VPA,48,9,3,1,69,36:18.5,0x00000000045475A0,7,NULL,NULL,NULL,NULL
2863,National Variation Type IA EXP,National Variation Type IA EXP,13,1,2,11,4,3,1,5,2,VPA,114,6,3,1,69,40:06.0,0x0000000003F05887,7,NULL,NULL,NULL,NULL
2864,National Variation Type IB,National Variation Type IB,13,1,2,11,4,3,1,5,2,VPA,66,7,3,1,69,53:54.0,0x0000000004BC6C23,7,NULL,NULL,NULL,NULL
2865,National Variation Type IB EXP,National Variation Type IB EXP,13,1,2,11,4,3,1,5,2,VPA,116,5,3,1,69,58:01.3,0x00000000003922F6,7,NULL,NULL,NULL,NULL
2866,National Variation Type II (30 Day),National Variation Type II (30 Day),13,1,2,11,4,3,1,5,2,VPA,68,6,3,1,69,04:26.8,0x0000000004B89467,7,NULL,NULL,NULL,NULL
2867,National Variation Type II (60 day),National Variation Type II (60 day),13,1,2,11,4,3,1,5,2,VPA,54,5,3,1,69,08:13.9,0x000000000345D460,7,NULL,NULL,NULL,NULL
2868,National Variation Type II (90 Day),National Variation Type II (90 Day),13,1,2,11,4,3,1,5,2,VPA,67,6,3,1,69,20:33.8,0x0000000004B89481,7,NULL,NULL,NULL,NULL
2869,National Variation Worksharing (30 Day),National Variation Worksharing (30 Day),13,1,2,11,4,3,1,5,2,VPA,118,5,3,1,69,26:38.5,0x0000000004B89484,7,NULL,NULL,NULL,NULL
2870,National Variation Worksharing (60 Day),National Variation Worksharing (60 Day),13,1,2,11,4,3,1,5,2,VPA,119,5,3,1,69,07:34.3,0x0000000003893BE2,7,NULL,NULL,NULL,NULL
2871,National Variation Worksharing (90 Day),National Variation Worksharing (90 Day),13,1,2,11,4,3,1,5,2,,99,5,3,1,69,08:49.0,0x0000000004A45828,7,NULL,NULL,NULL,NULL
2872,Clone Transfer,Clone Transfer,12,1,2,13,1,3,1,5,2,NULL,158,1,3,1,59,11:14.7,0x0000000003EDE3EF,5,NULL,NULL,NULL,NULL
2873,Clone Transfer before Authorisation,Clone Transfer before Authorisation,12,1,2,13,1,3,1,5,2,VPA,159,1,3,1,59,12:29.5,0x0000000003EDE3F0,7,NULL,NULL,NULL,NULL
2874,ASMF,ASMF,6,1,2,14,3,NULL,1,NULL,1,DMF,95,7,3,1,96,33:41.8,0x00000000003922FF,7,NULL,NULL,NULL,NULL
2875,New - Centralised as Co-rapp,New - Centralised as Co-rapp,6,1,2,5,1,3,1,5,1,,106,4,3,1,96,26:58.2,0x0000000003560FE7,7,NULL,NULL,NULL,NULL
2876,New - Centralised as Rapp,New - Centralised as Rapp,6,1,2,5,1,3,1,5,1,,32,4,3,1,96,27:52.1,0x0000000003560EF9,7,NULL,NULL,NULL,NULL
2877,Clone Transfer before Authorisation,Clone Transfer before Authorisation,12,1,2,13,1,3,1,5,2,VPA,159,2,3,1,59,57:06.4,0x0000000003EDE3F2,7,NULL,NULL,NULL,NULL
2878,ASMF,ASMF,6,1,2,14,3,NULL,1,NULL,1,DMF,95,8,3,1,96,27:42.5,0x0000000004D0A0D5,7,NULL,NULL,NULL,NULL
2879,Cent Variation Type II as Rapp (30 day),Cent Variation Type II as Rapp (30 day),13,1,2,11,1,3,1,5,2,,85,4,3,1,96,30:15.4,0x0000000005594569,7,NULL,NULL,NULL,NULL
2880,Cent Variation Type II as Rapp (60 day),Cent Variation Type II as Rapp (60 day),13,1,2,11,1,3,1,5,2,,91,4,3,1,96,30:34.9,0x00000000055A8BAB,7,NULL,NULL,NULL,NULL
2881,Cent Variation Type II as Rapp (90 day),Cent Variation Type II as Rapp (90 day),13,1,2,11,1,3,1,5,2,,90,3,3,1,96,30:52.4,0x0000000005646051,7,NULL,NULL,NULL,NULL
2882,Centralised Referral,Centralised Referral,6,1,2,4,1,3,1,NULL,1,,75,4,3,1,96,02:38.3,0x0000000006932AFB,7,NULL,NULL,NULL,NULL
2883,Centralised Renewal as Rapp,Centralised Renewal as Rapp,8,1,2,10,1,3,1,5,2,,125,4,3,1,96,03:37.1,0x0000000004E725D0,7,NULL,NULL,NULL,NULL
2884,Centralised Variation as MS,Centralised Variation as MS,13,1,2,11,1,3,1,5,2,,86,3,3,1,96,04:40.9,0x00000000048D1C48,7,NULL,NULL,NULL,NULL
2885,Follow-up measure,Follow-up measure,10,1,2,4,4,3,1,5,2,VPA,72,4,3,1,96,05:36.4,0x000000000456F4CB,7,NULL,NULL,NULL,NULL
2886,MR Repeat Use as CMS,MR Repeat Use as CMS,6,1,2,5,3,3,1,5,2,VPA,128,8,3,1,96,06:25.7,0x0000000003D1DB8D,7,NULL,NULL,NULL,NULL
